Hospital_ID,Hospital_Name,City,Latitude,Longitude,Item_Name,Category,Quantity_Available,Minimum_Required,Status,Expiry_Date
HOSP-1810,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Oxygen Cylinder (B-Type),Respiratory,223,50,Normal,2026-02-16
HOSP-1811,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Insulin Vials,Medicine,357,150,Normal,2025-12-26
HOSP-1812,Madurai Medical College,Madurai,9.9252,78.1198,Blood Bag (O+ Positive),Blood Bank,80,20,Normal,2026-12-18
HOSP-1813,Thanjavur Medical College,Thanjavur,10.787,79.1378,Remdesivir Injection,Medicine,287,100,Normal,2027-09-11
HOSP-1814,Salem Govt Hospital,Salem,11.6643,78.146,N95 Masks,PPE,975,300,Normal,2026-06-02
HOSP-1815,Thanjavur Medical College,Thanjavur,10.787,79.1378,Remdesivir Injection,Medicine,136,100,Normal,2027-11-15
HOSP-1816,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,N95 Masks,PPE,367,300,Normal,2026-04-14
HOSP-1817,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Remdesivir Injection,Medicine,279,100,Normal,2027-07-26
HOSP-1818,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Paracetamol IV,Medicine,127,200,CRITICAL,2026-11-14
HOSP-1819,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Insulin Vials,Medicine,654,150,Normal,2027-08-21
HOSP-1820,Salem Govt Hospital,Salem,11.6643,78.146,Oxygen Cylinder (B-Type),Respiratory,86,50,Normal,2026-06-08
HOSP-1821,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Oxygen Cylinder (B-Type),Respiratory,47,50,CRITICAL,2027-02-20
HOSP-1822,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Remdesivir Injection,Medicine,373,100,Normal,2025-12-27
HOSP-1823,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Insulin Vials,Medicine,331,150,Normal,2027-05-19
HOSP-1824,Thanjavur Medical College,Thanjavur,10.787,79.1378,Surgical Gloves (Sterile),Consumables,2403,500,Normal,2027-06-07
HOSP-1825,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Paracetamol IV,Medicine,597,200,Normal,2026-05-10
HOSP-1826,Salem Govt Hospital,Salem,11.6643,78.146,Surgical Gloves (Sterile),Consumables,406,500,CRITICAL,2026-07-05
HOSP-1827,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Blood Bag (O+ Positive),Blood Bank,50,20,Normal,2027-08-18
HOSP-1828,Thanjavur Medical College,Thanjavur,10.787,79.1378,Ventilator Circuit,Equipment,25,15,Normal,2027-07-06
HOSP-1829,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Remdesivir Injection,Medicine,200,100,Normal,2026-03-01
HOSP-1830,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,N95 Masks,PPE,848,300,Normal,2026-12-05
HOSP-1831,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Oxygen Cylinder (B-Type),Respiratory,20,50,CRITICAL,2026-02-03
HOSP-1832,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Insulin Vials,Medicine,685,150,Normal,2026-08-24
HOSP-1833,Salem Govt Hospital,Salem,11.6643,78.146,Paracetamol IV,Medicine,569,200,Normal,2027-03-20
HOSP-1834,Coimbatore Medical College,Coimbatore,11.0168,76.9558,N95 Masks,PPE,1159,300,Normal,2026-08-28
HOSP-1835,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Insulin Vials,Medicine,562,150,Normal,2027-05-10
HOSP-1836,Thanjavur Medical College,Thanjavur,10.787,79.1378,Oxygen Cylinder (B-Type),Respiratory,165,50,Normal,2026-11-28
HOSP-1837,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Oxygen Cylinder (B-Type),Respiratory,242,50,Normal,2027-09-16
HOSP-1838,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,N95 Masks,PPE,1213,300,Normal,2026-09-26
HOSP-1839,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Ventilator Circuit,Equipment,68,15,Normal,2027-06-20
HOSP-1840,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Ventilator Circuit,Equipment,20,15,Normal,2027-07-18
HOSP-1841,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,N95 Masks,PPE,304,300,Normal,2026-11-11
HOSP-1842,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Blood Bag (O+ Positive),Blood Bank,60,20,Normal,2026-07-13
HOSP-1843,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Remdesivir Injection,Medicine,34,100,CRITICAL,2026-11-08
HOSP-1844,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Blood Bag (O+ Positive),Blood Bank,80,20,Normal,2027-07-24
HOSP-1845,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Ventilator Circuit,Equipment,29,15,Normal,2026-05-04
HOSP-1846,Thanjavur Medical College,Thanjavur,10.787,79.1378,Surgical Gloves (Sterile),Consumables,2295,500,Normal,2026-09-07
HOSP-1847,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Remdesivir Injection,Medicine,56,100,CRITICAL,2026-09-26
HOSP-1848,Salem Govt Hospital,Salem,11.6643,78.146,Oxygen Cylinder (B-Type),Respiratory,188,50,Normal,2026-01-28
HOSP-1849,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Oxygen Cylinder (B-Type),Respiratory,103,50,Normal,2026-06-17
HOSP-1850,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Blood Bag (O+ Positive),Blood Bank,9,20,CRITICAL,2027-06-02
HOSP-1851,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Insulin Vials,Medicine,153,150,Normal,2026-09-13
HOSP-1852,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Surgical Gloves (Sterile),Consumables,852,500,Normal,2026-12-05
HOSP-1853,Thanjavur Medical College,Thanjavur,10.787,79.1378,N95 Masks,PPE,48,300,CRITICAL,2026-11-30
HOSP-1854,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Ventilator Circuit,Equipment,45,15,Normal,2026-10-18
HOSP-1855,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Remdesivir Injection,Medicine,142,100,Normal,2027-07-05
HOSP-1856,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Ventilator Circuit,Equipment,38,15,Normal,2027-02-28
HOSP-1857,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Surgical Gloves (Sterile),Consumables,595,500,Normal,2026-09-06
HOSP-1858,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Oxygen Cylinder (B-Type),Respiratory,183,50,Normal,2027-10-06
HOSP-1859,Madurai Medical College,Madurai,9.9252,78.1198,Oxygen Cylinder (B-Type),Respiratory,70,50,Normal,2026-01-16
HOSP-1860,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Ventilator Circuit,Equipment,10,15,CRITICAL,2027-07-17
HOSP-1861,Madurai Medical College,Madurai,9.9252,78.1198,Insulin Vials,Medicine,708,150,Normal,2026-12-31
HOSP-1862,Thanjavur Medical College,Thanjavur,10.787,79.1378,Surgical Gloves (Sterile),Consumables,763,500,Normal,2027-06-22
HOSP-1863,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Paracetamol IV,Medicine,348,200,Normal,2027-10-05
HOSP-1864,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Ventilator Circuit,Equipment,58,15,Normal,2026-11-03
HOSP-1865,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Paracetamol IV,Medicine,219,200,Normal,2027-11-03
HOSP-1866,Madurai Medical College,Madurai,9.9252,78.1198,Blood Bag (O+ Positive),Blood Bank,57,20,Normal,2027-09-24
HOSP-1867,Thanjavur Medical College,Thanjavur,10.787,79.1378,Oxygen Cylinder (B-Type),Respiratory,87,50,Normal,2026-10-07
HOSP-1868,Salem Govt Hospital,Salem,11.6643,78.146,Surgical Gloves (Sterile),Consumables,2141,500,Normal,2027-10-20
HOSP-1869,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Paracetamol IV,Medicine,891,200,Normal,2026-09-29
HOSP-1870,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Insulin Vials,Medicine,592,150,Normal,2027-07-26
HOSP-1871,Thanjavur Medical College,Thanjavur,10.787,79.1378,Paracetamol IV,Medicine,95,200,CRITICAL,2026-04-19
HOSP-1872,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Paracetamol IV,Medicine,487,200,Normal,2027-02-14
HOSP-1873,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Surgical Gloves (Sterile),Consumables,1325,500,Normal,2027-08-03
HOSP-1874,Coimbatore Medical College,Coimbatore,11.0168,76.9558,N95 Masks,PPE,1104,300,Normal,2025-12-28
HOSP-1875,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Paracetamol IV,Medicine,808,200,Normal,2026-12-11
HOSP-1876,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Paracetamol IV,Medicine,157,200,CRITICAL,2026-12-27
HOSP-1877,Madurai Medical College,Madurai,9.9252,78.1198,Remdesivir Injection,Medicine,495,100,Normal,2027-11-16
HOSP-1878,Madurai Medical College,Madurai,9.9252,78.1198,Paracetamol IV,Medicine,788,200,Normal,2027-02-22
HOSP-1879,Madurai Medical College,Madurai,9.9252,78.1198,Blood Bag (O+ Positive),Blood Bank,96,20,Normal,2027-10-22
HOSP-1880,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Blood Bag (O+ Positive),Blood Bank,51,20,Normal,2026-09-07
HOSP-1881,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Remdesivir Injection,Medicine,197,100,Normal,2026-03-13
HOSP-1882,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Ventilator Circuit,Equipment,48,15,Normal,2027-10-13
HOSP-1883,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Ventilator Circuit,Equipment,15,15,Normal,2026-11-21
HOSP-1884,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Blood Bag (O+ Positive),Blood Bank,67,20,Normal,2026-03-31
HOSP-1885,Salem Govt Hospital,Salem,11.6643,78.146,Surgical Gloves (Sterile),Consumables,2411,500,Normal,2027-06-15
HOSP-1886,Madurai Medical College,Madurai,9.9252,78.1198,Oxygen Cylinder (B-Type),Respiratory,191,50,Normal,2027-01-24
HOSP-1887,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Paracetamol IV,Medicine,405,200,Normal,2027-06-08
HOSP-1888,Thanjavur Medical College,Thanjavur,10.787,79.1378,N95 Masks,PPE,1323,300,Normal,2026-03-13
HOSP-1889,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Insulin Vials,Medicine,296,150,Normal,2026-06-29
HOSP-1890,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Paracetamol IV,Medicine,770,200,Normal,2026-02-10
HOSP-1891,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Ventilator Circuit,Equipment,6,15,CRITICAL,2026-08-30
HOSP-1892,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Ventilator Circuit,Equipment,24,15,Normal,2026-02-19
HOSP-1893,Salem Govt Hospital,Salem,11.6643,78.146,Paracetamol IV,Medicine,657,200,Normal,2026-01-18
HOSP-1894,Salem Govt Hospital,Salem,11.6643,78.146,Surgical Gloves (Sterile),Consumables,1979,500,Normal,2027-08-19
HOSP-1895,Salem Govt Hospital,Salem,11.6643,78.146,Blood Bag (O+ Positive),Blood Bank,94,20,Normal,2026-06-07
HOSP-1896,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,N95 Masks,PPE,1216,300,Normal,2026-10-26
HOSP-1897,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Surgical Gloves (Sterile),Consumables,2244,500,Normal,2026-12-18
HOSP-1898,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Ventilator Circuit,Equipment,1,15,CRITICAL,2027-04-05
HOSP-1899,Salem Govt Hospital,Salem,11.6643,78.146,Oxygen Cylinder (B-Type),Respiratory,215,50,Normal,2027-04-07
HOSP-1900,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Remdesivir Injection,Medicine,451,100,Normal,2026-02-14
HOSP-1901,Madurai Medical College,Madurai,9.9252,78.1198,N95 Masks,PPE,715,300,Normal,2026-10-12
HOSP-1902,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Oxygen Cylinder (B-Type),Respiratory,28,50,CRITICAL,2026-03-01
HOSP-1903,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Paracetamol IV,Medicine,608,200,Normal,2026-10-03
HOSP-1904,Thanjavur Medical College,Thanjavur,10.787,79.1378,Ventilator Circuit,Equipment,28,15,Normal,2027-01-13
HOSP-1905,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Surgical Gloves (Sterile),Consumables,251,500,CRITICAL,2027-04-24
HOSP-1906,Thanjavur Medical College,Thanjavur,10.787,79.1378,Ventilator Circuit,Equipment,4,15,CRITICAL,2027-10-12
HOSP-1907,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Oxygen Cylinder (B-Type),Respiratory,148,50,Normal,2027-05-13
HOSP-1908,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Insulin Vials,Medicine,699,150,Normal,2026-08-05
HOSP-1909,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Remdesivir Injection,Medicine,164,100,Normal,2026-08-13
HOSP-1910,Salem Govt Hospital,Salem,11.6643,78.146,Oxygen Cylinder (B-Type),Respiratory,142,50,Normal,2026-11-11
HOSP-1911,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Oxygen Cylinder (B-Type),Respiratory,150,50,Normal,2026-11-22
HOSP-1912,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Oxygen Cylinder (B-Type),Respiratory,0,50,CRITICAL,2026-06-03
HOSP-1913,Salem Govt Hospital,Salem,11.6643,78.146,Surgical Gloves (Sterile),Consumables,1762,500,Normal,2027-01-21
HOSP-1914,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Insulin Vials,Medicine,209,150,Normal,2026-05-16
HOSP-1915,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Oxygen Cylinder (B-Type),Respiratory,1,50,CRITICAL,2026-08-05
HOSP-1916,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Remdesivir Injection,Medicine,326,100,Normal,2026-12-27
HOSP-1917,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Surgical Gloves (Sterile),Consumables,598,500,Normal,2027-05-14
HOSP-1918,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Insulin Vials,Medicine,618,150,Normal,2027-09-22
HOSP-1919,Salem Govt Hospital,Salem,11.6643,78.146,Blood Bag (O+ Positive),Blood Bank,50,20,Normal,2027-08-10
HOSP-1920,Thanjavur Medical College,Thanjavur,10.787,79.1378,Ventilator Circuit,Equipment,54,15,Normal,2026-08-19
HOSP-1921,Thanjavur Medical College,Thanjavur,10.787,79.1378,Blood Bag (O+ Positive),Blood Bank,72,20,Normal,2025-12-29
HOSP-1922,Salem Govt Hospital,Salem,11.6643,78.146,Surgical Gloves (Sterile),Consumables,1504,500,Normal,2026-08-13
HOSP-1923,Thanjavur Medical College,Thanjavur,10.787,79.1378,Remdesivir Injection,Medicine,296,100,Normal,2027-09-28
HOSP-1924,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Remdesivir Injection,Medicine,443,100,Normal,2027-11-10
HOSP-1925,Madurai Medical College,Madurai,9.9252,78.1198,Paracetamol IV,Medicine,996,200,Normal,2027-10-12
HOSP-1926,Thanjavur Medical College,Thanjavur,10.787,79.1378,Remdesivir Injection,Medicine,390,100,Normal,2027-11-17
HOSP-1927,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Oxygen Cylinder (B-Type),Respiratory,75,50,Normal,2026-06-12
HOSP-1928,Salem Govt Hospital,Salem,11.6643,78.146,Paracetamol IV,Medicine,521,200,Normal,2026-03-14
HOSP-1929,Salem Govt Hospital,Salem,11.6643,78.146,N95 Masks,PPE,1228,300,Normal,2027-04-21
HOSP-1930,Thanjavur Medical College,Thanjavur,10.787,79.1378,Remdesivir Injection,Medicine,221,100,Normal,2026-06-19
HOSP-1931,Madurai Medical College,Madurai,9.9252,78.1198,Ventilator Circuit,Equipment,44,15,Normal,2027-07-24
HOSP-1932,Thanjavur Medical College,Thanjavur,10.787,79.1378,Paracetamol IV,Medicine,309,200,Normal,2027-10-10
HOSP-1933,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Ventilator Circuit,Equipment,45,15,Normal,2027-08-13
HOSP-1934,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Insulin Vials,Medicine,316,150,Normal,2027-06-09
HOSP-1935,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Surgical Gloves (Sterile),Consumables,1724,500,Normal,2026-05-16
HOSP-1936,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Oxygen Cylinder (B-Type),Respiratory,220,50,Normal,2027-01-30
HOSP-1937,Salem Govt Hospital,Salem,11.6643,78.146,Remdesivir Injection,Medicine,137,100,Normal,2027-02-02
HOSP-1938,Salem Govt Hospital,Salem,11.6643,78.146,Blood Bag (O+ Positive),Blood Bank,0,20,CRITICAL,2026-07-31
HOSP-1939,Thanjavur Medical College,Thanjavur,10.787,79.1378,Blood Bag (O+ Positive),Blood Bank,48,20,Normal,2026-05-14
HOSP-1940,Salem Govt Hospital,Salem,11.6643,78.146,Ventilator Circuit,Equipment,61,15,Normal,2026-04-14
HOSP-1941,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Ventilator Circuit,Equipment,20,15,Normal,2026-06-23
HOSP-1942,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Oxygen Cylinder (B-Type),Respiratory,32,50,CRITICAL,2026-08-15
HOSP-1943,Madurai Medical College,Madurai,9.9252,78.1198,Blood Bag (O+ Positive),Blood Bank,82,20,Normal,2027-04-05
HOSP-1944,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Blood Bag (O+ Positive),Blood Bank,11,20,CRITICAL,2027-09-09
HOSP-1945,Thanjavur Medical College,Thanjavur,10.787,79.1378,Ventilator Circuit,Equipment,48,15,Normal,2027-11-02
HOSP-1946,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Remdesivir Injection,Medicine,183,100,Normal,2027-03-18
HOSP-1947,Madurai Medical College,Madurai,9.9252,78.1198,Ventilator Circuit,Equipment,38,15,Normal,2026-07-16
HOSP-1948,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Insulin Vials,Medicine,541,150,Normal,2027-04-14
HOSP-1949,Madurai Medical College,Madurai,9.9252,78.1198,Remdesivir Injection,Medicine,415,100,Normal,2026-02-09
HOSP-1950,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Oxygen Cylinder (B-Type),Respiratory,40,50,CRITICAL,2026-07-12
HOSP-1951,Salem Govt Hospital,Salem,11.6643,78.146,Remdesivir Injection,Medicine,117,100,Normal,2026-10-08
HOSP-1952,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Remdesivir Injection,Medicine,366,100,Normal,2027-10-26
HOSP-1953,Salem Govt Hospital,Salem,11.6643,78.146,Insulin Vials,Medicine,355,150,Normal,2026-07-03
HOSP-1954,Thanjavur Medical College,Thanjavur,10.787,79.1378,Insulin Vials,Medicine,627,150,Normal,2026-12-24
HOSP-1955,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Paracetamol IV,Medicine,717,200,Normal,2027-03-19
HOSP-1956,Salem Govt Hospital,Salem,11.6643,78.146,Insulin Vials,Medicine,615,150,Normal,2027-07-15
HOSP-1957,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Oxygen Cylinder (B-Type),Respiratory,167,50,Normal,2027-04-19
HOSP-1958,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Paracetamol IV,Medicine,804,200,Normal,2026-10-26
HOSP-1959,Madurai Medical College,Madurai,9.9252,78.1198,Surgical Gloves (Sterile),Consumables,894,500,Normal,2027-03-30
HOSP-1960,Madurai Medical College,Madurai,9.9252,78.1198,Insulin Vials,Medicine,705,150,Normal,2026-02-13
HOSP-1961,Madurai Medical College,Madurai,9.9252,78.1198,N95 Masks,PPE,953,300,Normal,2027-04-17
HOSP-1962,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Surgical Gloves (Sterile),Consumables,1357,500,Normal,2026-04-09
HOSP-1963,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Surgical Gloves (Sterile),Consumables,1603,500,Normal,2026-05-25
HOSP-1964,Madurai Medical College,Madurai,9.9252,78.1198,Remdesivir Injection,Medicine,163,100,Normal,2026-07-26
HOSP-1965,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,N95 Masks,PPE,1383,300,Normal,2026-06-25
HOSP-1966,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Oxygen Cylinder (B-Type),Respiratory,217,50,Normal,2027-04-05
HOSP-1967,Madurai Medical College,Madurai,9.9252,78.1198,Paracetamol IV,Medicine,6,200,CRITICAL,2027-03-05
HOSP-1968,Madurai Medical College,Madurai,9.9252,78.1198,Remdesivir Injection,Medicine,317,100,Normal,2026-02-13
HOSP-1969,Salem Govt Hospital,Salem,11.6643,78.146,Surgical Gloves (Sterile),Consumables,1629,500,Normal,2026-09-12
HOSP-1970,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Insulin Vials,Medicine,612,150,Normal,2026-09-10
HOSP-1971,Coimbatore Medical College,Coimbatore,11.0168,76.9558,N95 Masks,PPE,109,300,CRITICAL,2026-10-28
HOSP-1972,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Blood Bag (O+ Positive),Blood Bank,31,20,Normal,2026-05-17
HOSP-1973,Thanjavur Medical College,Thanjavur,10.787,79.1378,Ventilator Circuit,Equipment,51,15,Normal,2027-10-22
HOSP-1974,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Oxygen Cylinder (B-Type),Respiratory,20,50,CRITICAL,2027-01-16
HOSP-1975,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Oxygen Cylinder (B-Type),Respiratory,15,50,CRITICAL,2027-01-26
HOSP-1976,Salem Govt Hospital,Salem,11.6643,78.146,Paracetamol IV,Medicine,425,200,Normal,2027-11-09
HOSP-1977,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Remdesivir Injection,Medicine,6,100,CRITICAL,2027-04-12
HOSP-1978,Apollo Speciality Hospitals,Trichy,10.7905,78.7047,Oxygen Cylinder (B-Type),Respiratory,215,50,Normal,2026-10-18
HOSP-1979,Thanjavur Medical College,Thanjavur,10.787,79.1378,Ventilator Circuit,Equipment,61,15,Normal,2027-05-20
HOSP-1980,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,Insulin Vials,Medicine,154,150,Normal,2026-01-28
HOSP-1981,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Insulin Vials,Medicine,570,150,Normal,2026-09-26
HOSP-1982,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,N95 Masks,PPE,495,300,Normal,2027-02-02
HOSP-1983,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Remdesivir Injection,Medicine,325,100,Normal,2026-08-05
HOSP-1984,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,N95 Masks,PPE,1311,300,Normal,2027-11-20
HOSP-1985,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Surgical Gloves (Sterile),Consumables,2000,500,Normal,2027-09-22
HOSP-1986,Coimbatore Medical College,Coimbatore,11.0168,76.9558,Blood Bag (O+ Positive),Blood Bank,42,20,Normal,2027-11-04
HOSP-1987,Tirunelveli Medical College,Tirunelveli,8.7139,77.7567,Blood Bag (O+ Positive),Blood Bank,46,20,Normal,2026-10-23
HOSP-1988,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Blood Bag (O+ Positive),Blood Bank,17,20,CRITICAL,2027-01-02
HOSP-1989,Salem Govt Hospital,Salem,11.6643,78.146,N95 Masks,PPE,990,300,Normal,2027-04-18
HOSP-1990,Salem Govt Hospital,Salem,11.6643,78.146,Surgical Gloves (Sterile),Consumables,1621,500,Normal,2027-04-27
HOSP-1991,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Surgical Gloves (Sterile),Consumables,1000,500,Normal,2027-10-19
HOSP-1992,Salem Govt Hospital,Salem,11.6643,78.146,Paracetamol IV,Medicine,727,200,Normal,2027-03-11
HOSP-1993,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Paracetamol IV,Medicine,328,200,Normal,2027-01-08
HOSP-1994,Salem Govt Hospital,Salem,11.6643,78.146,Paracetamol IV,Medicine,417,200,Normal,2026-11-18
HOSP-1995,Thanjavur Medical College,Thanjavur,10.787,79.1378,Surgical Gloves (Sterile),Consumables,1584,500,Normal,2027-10-17
HOSP-1996,Govt Hospital Srivilliputhur,Srivilliputhur,9.5105,77.633,N95 Masks,PPE,782,300,Normal,2026-11-05
HOSP-1997,Rajiv Gandhi Govt General Hospital,Chennai,13.0827,80.2707,Paracetamol IV,Medicine,589,200,Normal,2026-02-20
HOSP-1998,Salem Govt Hospital,Salem,11.6643,78.146,Paracetamol IV,Medicine,95,200,CRITICAL,2027-10-06
HOSP-1999,Tirunelveli Medical College,Tirunelveli,8.7139,77.0,Paracetamol IV,Medicine,737,200,Normal,2026-11-13
